TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 704905767.59022 704905769.21074 704905770.83126 0.0 0.0 7978.073199622607 0.0 0.0 0.0
2.0 704905770.83126 704905772.45178 704905774.0723 0.0 0.0 7978.073199622607 0.0 0.0 0.0
3.0 704905774.0723 704905775.69282 704905777.31334 0.0 0.0 7978.073199622607 0.0 0.0 0.0
4.0 704905777.31334 704905778.93386 704905780.5543799 0.0 0.0 7978.073199622607 0.0 0.0 0.0
5.0 704905780.5543799 704905782.1748999 704905783.7954199 0.0 0.0 7978.073199622607 0.0 0.0 0.0
6.0 704905783.7954199 704905785.4159399 704905787.0364599 0.0 0.0 7978.073199622607 0.0 0.0 0.0
7.0 704905787.0364599 704905788.6569799 704905790.2774999 0.0 0.0 7978.073199622607 0.0 0.0 0.0
8.0 704905790.2775 704905791.89802 704905793.51854 0.0 0.0 7978.073199622607 0.0 0.0 0.0
9.0 704905793.51854 704905795.13906 704905796.75958 0.0 0.0 7978.073199622607 0.0 0.0 0.0
10.0 704905796.75958 704905798.3801 704905800.00062 0.0 0.0 7978.073199622607 0.0 0.0 0.0
11.0 704905800.00062 704905801.62114 704905803.24166 0.0 0.0 7978.073199622607 0.0 0.0 0.0
12.0 704905803.24166 704905804.86218 704905806.4827 0.0 0.0 7978.073199622607 0.0 0.0 0.0
13.0 704905806.4827 704905808.10322 704905809.72374 0.0 0.0 7978.073199622607 0.0 0.0 0.0
14.0 704905809.72374 704905811.34426 704905812.96478 0.0 0.0 7978.073199622607 0.0 0.0 0.0
15.0 704905812.96478 704905814.5853 704905816.20582 0.0 0.0 7978.073199622607 0.0 0.0 0.0
16.0 704905816.20582 704905817.82634 704905819.44686 0.0 0.0 7978.073199622607 0.0 0.0 0.0
17.0 704905819.44686 704905821.06738 704905822.6879 0.0 0.0 7978.073199622607 0.0 0.0 0.0
18.0 704905822.6879 704905824.30842 704905825.9289399 0.0 0.0 7978.073199622607 0.0 0.0 0.0
19.0 704905825.9289399 704905827.5494599 704905829.1699799 0.0 0.0 7978.073199622607 0.0 0.0 0.0
20.0 704905829.1699799 704905830.7904999 704905832.4110199 0.0 0.0 7978.073199622607 0.0 0.0 0.0
21.0 704905832.4110199 704905834.0315399 704905835.6520599 0.0 0.0 7978.073199622607 0.0 0.0 0.0
22.0 704905835.65206 704905837.27258 704905838.8931 0.0 0.0 7978.073199622607 0.0 0.0 0.0
23.0 704905838.8931 704905840.51362 704905842.13414 0.0 0.0 7978.073199622607 0.0 0.0 0.0
24.0 704905842.13414 704905843.75466 704905845.37518 0.0 0.0 7978.073199622607 0.0 0.0 0.0
25.0 704905845.37518 704905846.9957 704905848.61622 0.0 0.0 7978.073199622607 0.0 0.0 0.0
26.0 704905848.61622 704905850.23674 704905851.85726 0.0 0.0 7978.073199622607 0.0 0.0 0.0
27.0 704905851.85726 704905853.47778 704905855.0983 0.0 0.0 7978.073199622607 0.0 0.0 0.0
28.0 704905855.0983 704905856.71882 704905858.33934 0.0 0.0 7978.073199622607 0.0 0.0 0.0
29.0 704905858.33934 704905859.95986 704905861.58038 0.0 0.0 7978.073199622607 0.0 0.0 0.0
30.0 704905861.58038 704905863.2009 704905864.82142 0.0 0.0 7978.073199622607 0.0 0.0 0.0
31.0 704905864.82142 704905866.44194 704905868.06246 0.0 0.0 7978.073199622607 0.0 0.0 0.0
32.0 704905868.06246 704905869.68298 704905871.3034999 0.0 0.0 7978.073199622607 0.0 0.0 0.0
33.0 704905871.3034999 704905872.9240199 704905874.5445399 0.0 0.0 7978.073199622607 0.0 0.0 0.0
34.0 704905874.5445399 704905876.1650599 704905877.7855799 0.0 0.0 7978.073199622607 0.0 0.0 0.0
35.0 704905877.7855799 704905879.4060999 704905881.0266199 0.0 0.0 7978.073199622607 0.0 0.0 0.0
36.0 704905881.02662 704905882.64714 704905884.26766 0.0 0.0 7978.073199622607 0.0 0.0 0.0
37.0 704905884.26766 704905885.88818 704905887.5087 0.0 0.0 7978.073199622607 0.0 0.0 0.0
38.0 704905887.5087 704905889.12922 704905890.74974 0.0 0.0 7978.073199622607 0.0 0.0 0.0
39.0 704905890.74974 704905892.37026 704905893.99078 0.0 0.0 7978.073199622607 0.0 0.0 0.0
40.0 704905893.99078 704905895.6113 704905897.23182 0.0 0.0 7978.073199622607 0.0 0.0 0.0
41.0 704905897.23182 704905898.85234 704905900.47286 0.0 0.0 7978.073199622607 0.0 0.0 0.0
42.0 704905900.47286 704905902.09338 704905903.7139 0.0 0.0 7978.073199622607 0.0 0.0 0.0
43.0 704905903.7139 704905905.33442 704905906.95494 0.0 0.0 7978.073199622607 0.0 0.0 0.0
44.0 704905906.95494 704905908.57546 704905910.19598 0.0 0.0 7978.073199622607 0.0 0.0 0.0
45.0 704905910.19598 704905911.8165 704905913.43702 0.0 0.0 7978.073199622607 0.0 0.0 0.0
46.0 704905913.43702 704905915.0575399 704905916.6780599 0.0 0.0 7978.073199622607 0.0 0.0 0.0
47.0 704905916.6780599 704905918.2985799 704905919.9190999 0.0 0.0 7978.073199622607 0.0 0.0 0.0
48.0 704905919.9190999 704905921.5396199 704905923.1601399 0.0 0.0 7978.073199622607 0.0 0.0 0.0
49.0 704905923.1601399 704905924.7806599 704905926.4011799 0.0 0.0 7978.073199622607 0.0 0.0 0.0
50.0 704905926.40118 704905928.0217 704905929.64222 0.0 0.0 7978.073199622607 0.0 0.0 0.0
51.0 704905929.64222 704905931.26274 704905932.88326 0.0 0.0 7978.073199622607 0.0 0.0 0.0
52.0 704905932.88326 704905934.50378 704905936.1243 0.0 0.0 7978.073199622607 0.0 0.0 0.0
53.0 704905936.1243 704905937.74482 704905939.36534 0.0 0.0 7978.073199622607 0.0 0.0 0.0
54.0 704905939.36534 704905940.98586 704905942.60638 0.0 0.0 7978.073199622607 0.0 0.0 0.0
55.0 704905942.60638 704905944.2269 704905945.84742 0.0 0.0 7978.073199622607 0.0 0.0 0.0
56.0 704905945.84742 704905947.46794 704905949.08846 0.0 0.0 7978.073199622607 0.0 0.0 0.0
57.0 704905949.08846 704905950.70898 704905952.3295 0.0 0.0 7978.073199622607 0.0 0.0 0.0
58.0 704905952.3295 704905953.95002 704905955.57054 0.0 0.0 7978.073199622607 0.0 0.0 0.0
59.0 704905955.57054 704905957.19106 704905958.81158 0.0 0.0 7978.073199622607 0.0 0.0 0.0
60.0 704905958.81158 704905960.4320999 704905962.0526199 0.0 0.0 7978.073199622607 0.0 0.0 0.0
61.0 704905962.0526199 704905963.6731399 704905965.2936599 0.0 0.0 7978.073199622607 0.0 0.0 0.0
