TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 349875167.24479 349875168.86531 349875170.48583 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
2.0 349875170.48583 349875172.10635 349875173.72687 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
3.0 349875173.72687 349875175.34739 349875176.96791 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
4.0 349875176.96791 349875178.58843 349875180.20895 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
5.0 349875180.20895004 349875181.82947004 349875183.44999003 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
6.0 349875183.44999003 349875185.07051 349875186.69103 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
7.0 349875186.69103 349875188.31155 349875189.93207 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
8.0 349875189.93207 349875191.55259 349875193.17311 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
9.0 349875193.17311 349875194.79363 349875196.41415 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
10.0 349875196.41415 349875198.03467 349875199.65519 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
11.0 349875199.65519 349875201.27571 349875202.89623 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
12.0 349875202.89623004 349875204.51675004 349875206.13727003 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
13.0 349875206.13727003 349875207.75779 349875209.37831 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
14.0 349875209.37831 349875210.99883 349875212.61935 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
15.0 349875212.61935 349875214.23987 349875215.86039 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
16.0 349875215.86039 349875217.48091 349875219.10143 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
17.0 349875219.10143 349875220.72195 349875222.34247 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
18.0 349875222.34247 349875223.96299 349875225.58351 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
19.0 349875225.58351004 349875227.20403004 349875228.82455003 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
20.0 349875228.82455003 349875230.44507 349875232.06559 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
21.0 349875232.06559 349875233.68611 349875235.30663 0.0 0.0 1335.2919785279562 0.0 0.0 0.0
