TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 724698403.77169 724698405.39221 724698407.01273 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
2.0 724698407.01273 724698408.63325 724698410.25377 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
3.0 724698410.25377 724698411.87429 724698413.49481 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
4.0 724698413.49481 724698415.11533 724698416.73585 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
5.0 724698416.73585 724698418.35637 724698419.97689 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
6.0 724698419.97689 724698421.59741 724698423.21793 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
7.0 724698423.21793 724698424.83845 724698426.45897 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
8.0 724698426.4589701 724698428.0794901 724698429.7000101 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
9.0 724698429.7000101 724698431.32053 724698432.94105 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
10.0 724698432.94105 724698434.56157 724698436.18209 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
11.0 724698436.18209 724698437.80261 724698439.42313 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
12.0 724698439.42313 724698441.04365 724698442.66417 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
13.0 724698442.66417 724698444.28469 724698445.90521 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
14.0 724698445.90521 724698447.52573 724698449.14625 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
15.0 724698449.14625 724698450.76677 724698452.38729 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
16.0 724698452.38729 724698454.00781 724698455.62833 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
17.0 724698455.62833 724698457.24885 724698458.86937 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
18.0 724698458.86937 724698460.48989 724698462.11041 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
19.0 724698462.11041 724698463.73093 724698465.35145 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
20.0 724698465.35145 724698466.97197 724698468.59249 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
21.0 724698468.59249 724698470.21301 724698471.83353 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
22.0 724698471.8335301 724698473.4540501 724698475.0745701 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
23.0 724698475.0745701 724698476.69509 724698478.31561 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
24.0 724698478.31561 724698479.93613 724698481.55665 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
25.0 724698481.55665 724698483.17717 724698484.79769 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
26.0 724698484.79769 724698486.41821 724698488.03873 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
27.0 724698488.03873 724698489.65925 724698491.27977 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
28.0 724698491.27977 724698492.90029 724698494.52081 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
29.0 724698494.52081 724698496.14133 724698497.76185 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
30.0 724698497.76185 724698499.38237 724698501.00289 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
31.0 724698501.00289 724698502.62341 724698504.24393 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
32.0 724698504.24393 724698505.86445 724698507.48497 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
33.0 724698507.48497 724698509.10549 724698510.72601 0.0 0.0 4088.8818894563396 0.0 0.0 0.0
