TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 703361736.70899 703361738.32951 703361739.95003 0.0 0.0 449.2178833665761 0.0 0.0 0.0
2.0 703361739.95003 703361741.57055 703361743.19107 0.0 0.0 449.2178833665761 0.0 0.0 0.0
3.0 703361743.19107 703361744.81159 703361746.43211 0.0 0.0 449.2178833665761 0.0 0.0 0.0
4.0 703361746.43211 703361748.05263 703361749.67315 0.0 0.0 449.2178833665761 0.0 0.0 0.0
5.0 703361749.67315 703361751.2936699 703361752.9141899 0.0 0.0 449.2178833665761 0.0 0.0 0.0
6.0 703361752.9141899 703361754.5347099 703361756.1552299 0.0 0.0 449.2178833665761 0.0 0.0 0.0
7.0 703361756.1552299 703361757.7757499 703361759.3962699 0.0 0.0 449.2178833665761 0.0 0.0 0.0
8.0 703361759.39627 703361761.01679 703361762.63731 0.0 0.0 449.2178833665761 0.0 0.0 0.0
9.0 703361762.63731 703361764.25783 703361765.87835 0.0 0.0 449.2178833665761 0.0 0.0 0.0
10.0 703361765.87835 703361767.49887 703361769.11939 0.0 0.0 449.2178833665761 0.0 0.0 0.0
11.0 703361769.11939 703361770.73991 703361772.36043 0.0 0.0 449.2178833665761 0.0 0.0 0.0
12.0 703361772.36043 703361773.98095 703361775.60147 0.0 0.0 449.2178833665761 0.0 0.0 0.0
13.0 703361775.60147 703361777.22199 703361778.84251 0.0 0.0 449.2178833665761 0.0 0.0 0.0
14.0 703361778.84251 703361780.46303 703361782.08355 0.0 0.0 449.2178833665761 0.0 0.0 0.0
15.0 703361782.08355 703361783.70407 703361785.32459 0.0 0.0 449.2178833665761 0.0 0.0 0.0
16.0 703361785.32459 703361786.94511 703361788.56563 0.0 0.0 449.2178833665761 0.0 0.0 0.0
17.0 703361788.56563 703361790.18615 703361791.80667 0.0 0.0 449.2178833665761 0.0 0.0 0.0
18.0 703361791.80667 703361793.42719 703361795.04771 0.0 0.0 449.2178833665761 0.0 0.0 0.0
19.0 703361795.04771 703361796.6682299 703361798.2887499 0.0 0.0 449.2178833665761 0.0 0.0 0.0
20.0 703361798.2887499 703361799.9092699 703361801.5297899 0.0 0.0 449.2178833665761 0.0 0.0 0.0
21.0 703361801.5297899 703361803.1503099 703361804.7708299 0.0 0.0 449.2178833665761 0.0 0.0 0.0
22.0 703361804.77083 703361806.39135 703361808.01187 0.0 0.0 449.2178833665761 0.0 0.0 0.0
23.0 703361808.01187 703361809.63239 703361811.25291 0.0 0.0 449.2178833665761 0.0 0.0 0.0
24.0 703361811.25291 703361812.87343 703361814.49395 0.0 0.0 449.2178833665761 0.0 0.0 0.0
25.0 703361814.49395 703361816.11447 703361817.73499 0.0 0.0 449.2178833665761 0.0 0.0 0.0
26.0 703361817.73499 703361819.35551 703361820.97603 0.0 0.0 449.2178833665761 0.0 0.0 0.0
27.0 703361820.97603 703361822.59655 703361824.21707 0.0 0.0 449.2178833665761 0.0 0.0 0.0
28.0 703361824.21707 703361825.83759 703361827.45811 0.0 0.0 449.2178833665761 0.0 0.0 0.0
29.0 703361827.45811 703361829.07863 703361830.69915 0.0 0.0 449.2178833665761 0.0 0.0 0.0
30.0 703361830.69915 703361832.31967 703361833.94019 0.0 0.0 449.2178833665761 0.0 0.0 0.0
31.0 703361833.94019 703361835.56071 703361837.18123 0.0 0.0 449.2178833665761 0.0 0.0 0.0
32.0 703361837.18123 703361838.80175 703361840.4222699 0.0 0.0 449.2178833665761 0.0 0.0 0.0
33.0 703361840.4222699 703361842.0427899 703361843.6633099 0.0 0.0 449.2178833665761 0.0 0.0 0.0
34.0 703361843.6633099 703361845.2838299 703361846.9043499 0.0 0.0 449.2178833665761 0.0 0.0 0.0
35.0 703361846.9043499 703361848.5248699 703361850.1453899 0.0 0.0 449.2178833665761 0.0 0.0 0.0
36.0 703361850.14539 703361851.76591 703361853.38643 0.0 0.0 449.2178833665761 0.0 0.0 0.0
37.0 703361853.38643 703361855.00695 703361856.62747 0.0 0.0 449.2178833665761 0.0 0.0 0.0
38.0 703361856.62747 703361858.24799 703361859.86851 0.0 0.0 449.2178833665761 0.0 0.0 0.0
39.0 703361859.86851 703361861.48903 703361863.10955 0.0 0.0 449.2178833665761 0.0 0.0 0.0
40.0 703361863.10955 703361864.73007 703361866.35059 0.0 0.0 449.2178833665761 0.0 0.0 0.0
41.0 703361866.35059 703361867.97111 703361869.59163 0.0 0.0 449.2178833665761 0.0 0.0 0.0
42.0 703361869.59163 703361871.21215 703361872.83267 0.0 0.0 449.2178833665761 0.0 0.0 0.0
43.0 703361872.83267 703361874.45319 703361876.07371 0.0 0.0 449.2178833665761 0.0 0.0 0.0
44.0 703361876.07371 703361877.69423 703361879.31475 0.0 0.0 449.2178833665761 0.0 0.0 0.0
45.0 703361879.31475 703361880.93527 703361882.55579 0.0 0.0 449.2178833665761 0.0 0.0 0.0
46.0 703361882.55579 703361884.17631 703361885.7968299 0.0 0.0 449.2178833665761 0.0 0.0 0.0
47.0 703361885.7968299 703361887.4173499 703361889.0378699 0.0 0.0 449.2178833665761 0.0 0.0 0.0
48.0 703361889.0378699 703361890.6583899 703361892.2789099 0.0 0.0 449.2178833665761 0.0 0.0 0.0
49.0 703361892.2789099 703361893.8994299 703361895.5199499 0.0 0.0 449.2178833665761 0.0 0.0 0.0
50.0 703361895.51995 703361897.14047 703361898.76099 0.0 0.0 449.2178833665761 0.0 0.0 0.0
51.0 703361898.76099 703361900.38151 703361902.00203 0.0 0.0 449.2178833665761 0.0 0.0 0.0
52.0 703361902.00203 703361903.62255 703361905.24307 0.0 0.0 449.2178833665761 0.0 0.0 0.0
53.0 703361905.24307 703361906.86359 703361908.48411 0.0 0.0 449.2178833665761 0.0 0.0 0.0
54.0 703361908.48411 703361910.10463 703361911.72515 0.0 0.0 449.2178833665761 0.0 0.0 0.0
55.0 703361911.72515 703361913.34567 703361914.96619 0.0 0.0 449.2178833665761 0.0 0.0 0.0
56.0 703361914.96619 703361916.58671 703361918.20723 0.0 0.0 449.2178833665761 0.0 0.0 0.0
57.0 703361918.20723 703361919.82775 703361921.44827 0.0 0.0 449.2178833665761 0.0 0.0 0.0
58.0 703361921.44827 703361923.06879 703361924.68931 0.0 0.0 449.2178833665761 0.0 0.0 0.0
59.0 703361924.68931 703361926.30983 703361927.93035 0.0 0.0 449.2178833665761 0.0 0.0 0.0
60.0 703361927.93035 703361929.55087 703361931.1713899 0.0 0.0 449.2178833665761 0.0 0.0 0.0
61.0 703361931.1713899 703361932.7919099 703361934.4124299 0.0 0.0 449.2178833665761 0.0 0.0 0.0
62.0 703361934.4124299 703361936.0329499 703361937.6534699 0.0 0.0 449.2178833665761 0.0 0.0 0.0
63.0 703361937.6534699 703361939.2739899 703361940.8945099 0.0 0.0 449.2178833665761 0.0 0.0 0.0
64.0 703361940.89451 703361942.51503 703361944.13555 0.0 0.0 449.2178833665761 0.0 0.0 0.0
65.0 703361944.13555 703361945.75607 703361947.37659 0.0 0.0 449.2178833665761 0.0 0.0 0.0
66.0 703361947.37659 703361948.99711 703361950.61763 0.0 0.0 449.2178833665761 0.0 0.0 0.0
67.0 703361950.61763 703361952.23815 703361953.85867 0.0 0.0 449.2178833665761 0.0 0.0 0.0
68.0 703361953.85867 703361955.47919 703361957.09971 0.0 0.0 449.2178833665761 0.0 0.0 0.0
69.0 703361957.09971 703361958.72023 703361960.34075 0.0 0.0 449.2178833665761 0.0 0.0 0.0
70.0 703361960.34075 703361961.96127 703361963.58179 0.0 0.0 449.2178833665761 0.0 0.0 0.0
71.0 703361963.58179 703361965.20231 703361966.82283 0.0 0.0 449.2178833665761 0.0 0.0 0.0
