TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 690671354.95348 690671356.574 690671358.19452 0.0 0.0 3342.310464918106 0.0 0.0 0.0
2.0 690671358.19452 690671359.81504 690671361.43556 0.0 0.0 3342.310464918106 0.0 0.0 0.0
3.0 690671361.43556 690671363.05608 690671364.6766 0.0 0.0 3342.310464918106 0.0 0.0 0.0
4.0 690671364.6766 690671366.29712 690671367.91764 0.0 0.0 3342.310464918106 0.0 0.0 0.0
5.0 690671367.91764 690671369.53816 690671371.15868 0.0 0.0 3342.310464918106 0.0 0.0 0.0
6.0 690671371.15868 690671372.7792 690671374.39972 0.0 0.0 3342.310464918106 0.0 0.0 0.0
7.0 690671374.39972 690671376.02024 690671377.64076 0.0 0.0 3342.310464918106 0.0 0.0 0.0
8.0 690671377.6407601 690671379.2612801 690671380.8818 0.0 0.0 3342.310464918106 0.0 0.0 0.0
9.0 690671380.8818 690671382.50232 690671384.12284 0.0 0.0 3342.310464918106 0.0 0.0 0.0
10.0 690671384.12284 690671385.74336 690671387.36388 0.0 0.0 3342.310464918106 0.0 0.0 0.0
11.0 690671387.36388 690671388.9844 690671390.60492 0.0 0.0 3342.310464918106 0.0 0.0 0.0
12.0 690671390.60492 690671392.22544 690671393.84596 0.0 0.0 3342.310464918106 0.0 0.0 0.0
13.0 690671393.84596 690671395.46648 690671397.087 0.0 0.0 3342.310464918106 0.0 0.0 0.0
14.0 690671397.087 690671398.70752 690671400.32804 0.0 0.0 3342.310464918106 0.0 0.0 0.0
15.0 690671400.32804 690671401.94856 690671403.56908 0.0 0.0 3342.310464918106 0.0 0.0 0.0
16.0 690671403.56908 690671405.1896 690671406.81012 0.0 0.0 3342.310464918106 0.0 0.0 0.0
17.0 690671406.81012 690671408.43064 690671410.05116 0.0 0.0 3342.310464918106 0.0 0.0 0.0
18.0 690671410.05116 690671411.67168 690671413.2922 0.0 0.0 3342.310464918106 0.0 0.0 0.0
19.0 690671413.2922 690671414.91272 690671416.53324 0.0 0.0 3342.310464918106 0.0 0.0 0.0
20.0 690671416.53324 690671418.15376 690671419.77428 0.0 0.0 3342.310464918106 0.0 0.0 0.0
21.0 690671419.77428 690671421.3948 690671423.01532 0.0 0.0 3342.310464918106 0.0 0.0 0.0
22.0 690671423.0153201 690671424.63584 690671426.25636 0.0 0.0 3342.310464918106 0.0 0.0 0.0
23.0 690671426.25636 690671427.87688 690671429.4974 0.0 0.0 3342.310464918106 0.0 0.0 0.0
24.0 690671429.4974 690671431.11792 690671432.73844 0.0 0.0 3342.310464918106 0.0 0.0 0.0
25.0 690671432.73844 690671434.35896 690671435.97948 0.0 0.0 3342.310464918106 0.0 0.0 0.0
26.0 690671435.97948 690671437.6 690671439.22052 0.0 0.0 3342.310464918106 0.0 0.0 0.0
27.0 690671439.22052 690671440.84104 690671442.46156 0.0 0.0 3342.310464918106 0.0 0.0 0.0
28.0 690671442.46156 690671444.08208 690671445.7026 0.0 0.0 3342.310464918106 0.0 0.0 0.0
29.0 690671445.7026 690671447.32312 690671448.94364 0.0 0.0 3342.310464918106 0.0 0.0 0.0
30.0 690671448.94364 690671450.56416 690671452.18468 0.0 0.0 3342.310464918106 0.0 0.0 0.0
31.0 690671452.18468 690671453.8052 690671455.42572 0.0 0.0 3342.310464918106 0.0 0.0 0.0
32.0 690671455.42572 690671457.04624 690671458.66676 0.0 0.0 3342.310464918106 0.0 0.0 0.0
33.0 690671458.66676 690671460.28728 690671461.9078 0.0 0.0 3342.310464918106 0.0 0.0 0.0
34.0 690671461.9078 690671463.52832 690671465.14884 0.0 0.0 3342.310464918106 0.0 0.0 0.0
35.0 690671465.14884 690671466.76936 690671468.38988 0.0 0.0 3342.310464918106 0.0 0.0 0.0
36.0 690671468.3898801 690671470.0104 690671471.63092 0.0 0.0 3342.310464918106 0.0 0.0 0.0
37.0 690671471.63092 690671473.25144 690671474.87196 0.0 0.0 3342.310464918106 0.0 0.0 0.0
38.0 690671474.87196 690671476.49248 690671478.113 0.0 0.0 3342.310464918106 0.0 0.0 0.0
39.0 690671478.113 690671479.73352 690671481.35404 0.0 0.0 3342.310464918106 0.0 0.0 0.0
40.0 690671481.35404 690671482.97456 690671484.59508 0.0 0.0 3342.310464918106 0.0 0.0 0.0
41.0 690671484.59508 690671486.2156 690671487.83612 0.0 0.0 3342.310464918106 0.0 0.0 0.0
42.0 690671487.83612 690671489.45664 690671491.07716 0.0 0.0 3342.310464918106 0.0 0.0 0.0
43.0 690671491.07716 690671492.69768 690671494.3182 0.0 0.0 3342.310464918106 0.0 0.0 0.0
44.0 690671494.3182 690671495.93872 690671497.55924 0.0 0.0 3342.310464918106 0.0 0.0 0.0
45.0 690671497.55924 690671499.17976 690671500.80028 0.0 0.0 3342.310464918106 0.0 0.0 0.0
46.0 690671500.80028 690671502.4208 690671504.04132 0.0 0.0 3342.310464918106 0.0 0.0 0.0
47.0 690671504.04132 690671505.66184 690671507.28236 0.0 0.0 3342.310464918106 0.0 0.0 0.0
48.0 690671507.28236 690671508.90288 690671510.5234 0.0 0.0 3342.310464918106 0.0 0.0 0.0
49.0 690671510.5234 690671512.14392 690671513.76444 0.0 0.0 3342.310464918106 0.0 0.0 0.0
50.0 690671513.7644401 690671515.38496 690671517.00548 0.0 0.0 3342.310464918106 0.0 0.0 0.0
51.0 690671517.00548 690671518.626 690671520.24652 0.0 0.0 3342.310464918106 0.0 0.0 0.0
52.0 690671520.24652 690671521.86704 690671523.48756 0.0 0.0 3342.310464918106 0.0 0.0 0.0
53.0 690671523.48756 690671525.10808 690671526.7286 0.0 0.0 3342.310464918106 0.0 0.0 0.0
54.0 690671526.7286 690671528.34912 690671529.96964 0.0 0.0 3342.310464918106 0.0 0.0 0.0
55.0 690671529.96964 690671531.59016 690671533.21068 0.0 0.0 3342.310464918106 0.0 0.0 0.0
56.0 690671533.21068 690671534.8312 690671536.45172 0.0 0.0 3342.310464918106 0.0 0.0 0.0
57.0 690671536.45172 690671538.07224 690671539.69276 0.0 0.0 3342.310464918106 0.0 0.0 0.0
58.0 690671539.69276 690671541.31328 690671542.9338 0.0 0.0 3342.310464918106 0.0 0.0 0.0
59.0 690671542.9338 690671544.55432 690671546.17484 0.0 0.0 3342.310464918106 0.0 0.0 0.0
60.0 690671546.17484 690671547.79536 690671549.41588 0.0 0.0 3342.310464918106 0.0 0.0 0.0
61.0 690671549.41588 690671551.0364 690671552.65692 0.0 0.0 3342.310464918106 0.0 0.0 0.0
62.0 690671552.65692 690671554.27744 690671555.89796 0.0 0.0 3342.310464918106 0.0 0.0 0.0
63.0 690671555.89796 690671557.51848 690671559.1389999 0.0 0.0 3342.310464918106 0.0 0.0 0.0
64.0 690671559.139 690671560.75952 690671562.38004 0.0 0.0 3342.310464918106 0.0 0.0 0.0
65.0 690671562.38004 690671564.00056 690671565.62108 0.0 0.0 3342.310464918106 0.0 0.0 0.0
66.0 690671565.62108 690671567.2416 690671568.86212 0.0 0.0 3342.310464918106 0.0 0.0 0.0
67.0 690671568.86212 690671570.48264 690671572.10316 0.0 0.0 3342.310464918106 0.0 0.0 0.0
68.0 690671572.10316 690671573.72368 690671575.3442 0.0 0.0 3342.310464918106 0.0 0.0 0.0
69.0 690671575.3442 690671576.96472 690671578.58524 0.0 0.0 3342.310464918106 0.0 0.0 0.0
70.0 690671578.58524 690671580.20576 690671581.82628 0.0 0.0 3342.310464918106 0.0 0.0 0.0
71.0 690671581.82628 690671583.4468 690671585.06732 0.0 0.0 3342.310464918106 0.0 0.0 0.0
72.0 690671585.06732 690671586.68784 690671588.30836 0.0 0.0 3342.310464918106 0.0 0.0 0.0
73.0 690671588.30836 690671589.92888 690671591.5494 0.0 0.0 3342.310464918106 0.0 0.0 0.0
74.0 690671591.5494 690671593.16992 690671594.79044 0.0 0.0 3342.310464918106 0.0 0.0 0.0
75.0 690671594.79044 690671596.41096 690671598.03148 0.0 0.0 3342.310464918106 0.0 0.0 0.0
76.0 690671598.03148 690671599.652 690671601.27252 0.0 0.0 3342.310464918106 0.0 0.0 0.0
77.0 690671601.27252 690671602.89304 690671604.5135599 0.0 0.0 3342.310464918106 0.0 0.0 0.0
78.0 690671604.51356 690671606.13408 690671607.7546 0.0 0.0 3342.310464918106 0.0 0.0 0.0
79.0 690671607.7546 690671609.37512 690671610.99564 0.0 0.0 3342.310464918106 0.0 0.0 0.0
80.0 690671610.99564 690671612.61616 690671614.23668 0.0 0.0 3342.310464918106 0.0 0.0 0.0
81.0 690671614.23668 690671615.8572 690671617.47772 0.0 0.0 3342.310464918106 0.0 0.0 0.0
82.0 690671617.47772 690671619.09824 690671620.71876 0.0 0.0 3342.310464918106 0.0 0.0 0.0
83.0 690671620.71876 690671622.33928 690671623.9598 0.0 0.0 3342.310464918106 0.0 0.0 0.0
84.0 690671623.9598 690671625.58032 690671627.20084 0.0 0.0 3342.310464918106 0.0 0.0 0.0
85.0 690671627.20084 690671628.82136 690671630.44188 0.0 0.0 3342.310464918106 0.0 0.0 0.0
86.0 690671630.44188 690671632.0624 690671633.68292 0.0 0.0 3342.310464918106 0.0 0.0 0.0
87.0 690671633.68292 690671635.30344 690671636.92396 0.0 0.0 3342.310464918106 0.0 0.0 0.0
88.0 690671636.92396 690671638.54448 690671640.165 0.0 0.0 3342.310464918106 0.0 0.0 0.0
89.0 690671640.165 690671641.78552 690671643.40604 0.0 0.0 3342.310464918106 0.0 0.0 0.0
90.0 690671643.40604 690671645.02656 690671646.64708 0.0 0.0 3342.310464918106 0.0 0.0 0.0
91.0 690671646.6470801 690671648.2676 690671649.88812 0.0 0.0 3342.310464918106 0.0 0.0 0.0
92.0 690671649.88812 690671651.50864 690671653.12916 0.0 0.0 3342.310464918106 0.0 0.0 0.0
93.0 690671653.12916 690671654.74968 690671656.3702 0.0 0.0 3342.310464918106 0.0 0.0 0.0
94.0 690671656.3702 690671657.99072 690671659.61124 0.0 0.0 3342.310464918106 0.0 0.0 0.0
95.0 690671659.61124 690671661.23176 690671662.85228 0.0 0.0 3342.310464918106 0.0 0.0 0.0
96.0 690671662.85228 690671664.4728 690671666.09332 0.0 0.0 3342.310464918106 0.0 0.0 0.0
97.0 690671666.09332 690671667.71384 690671669.33436 0.0 0.0 3342.310464918106 0.0 0.0 0.0
98.0 690671669.33436 690671670.95488 690671672.5754 0.0 0.0 3342.310464918106 0.0 0.0 0.0
99.0 690671672.5754 690671674.19592 690671675.81644 0.0 0.0 3342.310464918106 0.0 0.0 0.0
100.0 690671675.81644 690671677.43696 690671679.05748 0.0 0.0 3342.310464918106 0.0 0.0 0.0
101.0 690671679.05748 690671680.678 690671682.29852 0.0 0.0 3342.310464918106 0.0 0.0 0.0
102.0 690671682.29852 690671683.91904 690671685.53956 0.0 0.0 3342.310464918106 0.0 0.0 0.0
103.0 690671685.53956 690671687.16008 690671688.7806 0.0 0.0 3342.310464918106 0.0 0.0 0.0
104.0 690671688.7806 690671690.40112 690671692.02164 0.0 0.0 3342.310464918106 0.0 0.0 0.0
105.0 690671692.0216401 690671693.64216 690671695.26268 0.0 0.0 3342.310464918106 0.0 0.0 0.0
106.0 690671695.26268 690671696.8832 690671698.50372 0.0 0.0 3342.310464918106 0.0 0.0 0.0
107.0 690671698.50372 690671700.12424 690671701.74476 0.0 0.0 3342.310464918106 0.0 0.0 0.0
108.0 690671701.74476 690671703.36528 690671704.9858 0.0 0.0 3342.310464918106 0.0 0.0 0.0
109.0 690671704.9858 690671706.60632 690671708.22684 0.0 0.0 3342.310464918106 0.0 0.0 0.0
110.0 690671708.22684 690671709.84736 690671711.46788 0.0 0.0 3342.310464918106 0.0 0.0 0.0
